longitude,latitude,clc_quartier,clc_secteur,haut_tot,haut_tronc,tronc_diam,fk_arb_etat,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,age_estim,fk_prec_estim,clc_nbr_diag,fk_nomtech,villeca,feuillage,remarquable
3.2966004464771426,49.85957515690885,Quartier de l'Europe,Avenue Robert Schuman,13.0,3.0,88.0,REMPLACÉ,Adulte,tête de chat relaché,gazon,Alignement,Non,35.0,10.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2967686527529536,49.8596528890636,Quartier de l'Europe,Avenue Robert Schuman,13.0,3.0,95.0,EN PLACE,Adulte,tête de chat relaché,gazon,Alignement,Non,35.0,10.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2968608267360384,49.8596966394153,Quartier de l'Europe,Avenue Robert Schuman,10.0,4.0,100.0,EN PLACE,Adulte,tête de chat relaché,gazon,Alignement,Non,35.0,10.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2969633062510817,49.85974202777535,Quartier de l'Europe,Avenue Robert Schuman,13.0,3.0,113.0,EN PLACE,Adulte,tête de chat relaché,gazon,Alignement,Non,35.0,10.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2970713510231944,49.859774684903876,Quartier de l'Europe,Avenue Robert Schuman,13.0,4.0,110.0,EN PLACE,Adulte,tête de chat relaché,gazon,Alignement,Non,35.0,10.0,0.0,TILCOR,VILLE,Feuillu,Non
3.297352262703763,49.859869673313156,Quartier de l'Europe,Avenue Robert Schuman,8.0,0.0,310.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,70.0,10.0,0.0,CEDATL,VILLE,Conifère,Non
3.297452060807645,49.859880720727666,Quartier de l'Europe,Avenue Robert Schuman,10.0,1.0,65.0,EN PLACE,Adulte,semi libre,fosse arbre,Groupe,Oui,25.0,10.0,0.0,CUPSEM,VILLE,Conifère,Non
3.297574127441638,49.85992736885367,Quartier de l'Europe,Avenue Robert Schuman,14.0,0.0,90.0,SUPPRIMÉ,Adulte,cépée,gazon,Isolé,Non,30.0,10.0,0.0,CUPARIgla,VILLE,Conifère,Non
3.297861662543345,49.85989707461875,Quartier de l'Europe,Avenue Robert Schuman,14.0,1.0,181.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.2978874551171047,49.85990651934502,Quartier de l'Europe,Avenue Robert Schuman,14.0,5.0,95.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.2978835062931564,49.859922692483586,Quartier de l'Europe,Avenue Robert Schuman,14.0,5.0,95.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.2979434182468648,49.85991921850192,Quartier de l'Europe,Avenue Robert Schuman,12.0,5.0,80.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.2979705232536727,49.85990156341068,Quartier de l'Europe,Avenue Robert Schuman,12.0,2.0,105.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,0.0,BETPEN,VILLE,Feuillu,Non
3.298058372743703,49.85995982097631,Quartier de l'Europe,Avenue Robert Schuman,12.0,1.0,120.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,30.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.2979181399832624,49.860048336769346,Quartier de l'Europe,Avenue Robert Schuman,15.0,4.0,120.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,0.0,BETPEN,VILLE,Feuillu,Non
3.297861397140847,49.86009096261922,Quartier de l'Europe,Avenue Robert Schuman,14.0,7.0,150.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,35.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.2978933539057858,49.860132778185076,Quartier de l'Europe,Avenue Robert Schuman,14.0,7.0,130.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,35.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.29793158012829,49.8601132005944,Quartier de l'Europe,Avenue Robert Schuman,12.0,1.0,110.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.297973713317077,49.860074686277265,Quartier de l'Europe,Avenue Robert Schuman,12.0,1.0,110.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.2982003740434984,49.86005899339848,Quartier de l'Europe,Avenue Robert Schuman,4.0,1.0,60.0,EN PLACE,Adulte,semi libre,Bac de plantation,Groupe,Non,15.0,5.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.2981499588970573,49.860083480270134,Quartier de l'Europe,Avenue Robert Schuman,5.0,0.0,40.0,EN PLACE,Adulte,semi libre,Bac de plantation,Groupe,Non,15.0,10.0,0.0,PARPER,VILLE,Feuillu,Non
3.298293386598672,49.8601451882395,Quartier de l'Europe,Avenue Robert Schuman,5.0,2.0,40.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.2984401072162797,49.860210670866586,Quartier de l'Europe,Avenue Robert Schuman,5.0,2.0,35.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.29857024091695,49.860268825071415,Quartier de l'Europe,Avenue Robert Schuman,5.0,2.0,40.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.2987040722834897,49.860330537155996,Quartier de l'Europe,Avenue Robert Schuman,5.0,2.0,35.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.298846001044761,49.86039365437413,Quartier de l'Europe,Avenue Robert Schuman,5.0,2.0,35.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.2989750415629926,49.860453236803274,Quartier de l'Europe,Avenue Robert Schuman,5.0,2.0,30.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.299104810905522,49.86051186783687,Quartier de l'Europe,Avenue Robert Schuman,5.0,2.0,40.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.299244537981741,49.860575702226214,Quartier de l'Europe,Avenue Robert Schuman,4.0,2.0,35.0,REMPLACÉ,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.2993831567277487,49.860638351629184,Quartier de l'Europe,Avenue Robert Schuman,4.0,2.0,30.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.2995232515604123,49.860701710049355,Quartier de l'Europe,Avenue Robert Schuman,4.0,2.0,30.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,30.0,20.0,0.0,MAGKOB,VILLE,Feuillu,Non
3.3006728638292455,49.860961224657224,Quartier de l'Europe,Avenue Robert Schuman,15.0,2.0,135.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,40.0,10.0,0.0,CARBET,VILLE,Feuillu,Non
3.3004807670390592,49.86135537782476,Quartier de l'Europe,Avenue Robert Schuman,17.0,3.0,170.0,EN PLACE,Adulte,semi libre,Terre,Alignement,Oui,50.0,10.0,0.0,TILHEN,VILLE,Feuillu,Non
3.3005420756175554,49.861385533294374,Quartier de l'Europe,Avenue Robert Schuman,17.0,2.0,155.0,EN PLACE,Adulte,semi libre,Terre,Alignement,Non,50.0,10.0,0.0,TILHEN,VILLE,Feuillu,Non
3.3007114756228018,49.861429981093956,Quartier de l'Europe,Avenue Robert Schuman,16.0,2.0,165.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,50.0,10.0,0.0,CATBIG,VILLE,Feuillu,Non
3.300832808151392,49.861428791068754,Quartier de l'Europe,Avenue Robert Schuman,16.0,3.0,210.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,50.0,10.0,0.0,TILHEN,VILLE,Feuillu,Non
3.301209736531677,49.861279897957324,Quartier de l'Europe,Avenue Robert Schuman,8.0,2.0,90.0,EN PLACE,Adulte,semi libre,Bac de plantation,Isolé,Non,40.0,10.0,0.0,PRUCERpis,VILLE,Feuillu,Non
3.301428243038003,49.86107820999283,Quartier de l'Europe,Avenue Robert Schuman,17.0,2.0,195.0,EN PLACE,Adulte,semi libre,Bac de plantation,Groupe,Non,55.0,10.0,0.0,TILHEN,VILLE,Feuillu,Non
3.3014940201939926,49.861009413972404,Quartier de l'Europe,Avenue Robert Schuman,17.0,2.0,195.0,EN PLACE,Adulte,semi libre,Bac de plantation,Groupe,Non,60.0,10.0,0.0,TILHEN,VILLE,Feuillu,Non
3.299936999602606,49.86134426752084,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,8.0,2.0,70.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,25.0,10.0,0.0,BETPEN,VILLE,Feuillu,Non
3.2999696581789126,49.86133301521091,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,8.0,2.0,65.0,SUPPRIMÉ,Adulte,semi libre,gazon,Groupe,Non,25.0,10.0,0.0,BETPEN,VILLE,Feuillu,Non
3.2999612026583662,49.861352631594585,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,18.0,4.0,130.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,35.0,10.0,0.0,BETPEN,VILLE,Feuillu,Non
3.3000532312191746,49.861370470085376,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,12.0,4.0,130.0,Essouché,Adulte,semi libre,gazon,Groupe,Oui,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.300026158248901,49.861393830932556,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,12.0,4.0,100.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.3000424793910303,49.861418034802156,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,12.0,4.0,120.0,Essouché,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,0.0,PINNIGnig,VILLE,Conifère,Non
3.299816590823493,49.86153487231192,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,105.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.2998702604095933,49.86153236268747,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,100.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.2999057160118532,49.86155889749721,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,145.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299853539651448,49.861565206304384,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,125.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299814049408451,49.861602858628856,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,200.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,45.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.2997328717295553,49.86167959563504,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,160.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299703614532856,49.86170676315966,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,110.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299663408683184,49.861747746436784,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,145.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299629030363931,49.86177920558544,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,170.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.2995741985534206,49.861834009472496,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,130.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.299532481836848,49.861868339994714,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.2994981251729363,49.86190360292548,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.29946448676687,49.86193601222951,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.299424985716048,49.8619717629538,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,110.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.299384769316114,49.86201131846626,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,130.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.2993474752793746,49.862047063536544,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299311645424548,49.86208185456747,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,105.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299281666550537,49.862111402704635,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2992516745305607,49.86213857288195,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2992121717709,49.862174323535044,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,110.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2991778146626083,49.862209586367385,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2991353935081906,49.86224914740605,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,110.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2990944437144933,49.86228870468123,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,110.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2990593449353747,49.86232301907069,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,140.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.2990330080726724,49.862346377802105,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,105.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.299006678476469,49.86237116150166,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,115.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2989693753200022,49.862405956173184,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2989269654157862,49.862447419491566,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,105.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2988852708813137,49.862485551794286,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,135.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.298802630430327,49.86256419333198,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,125.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.2987689940021303,49.86259707711797,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,110.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.298728034942992,49.8626352083897,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,125.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.298692938549107,49.862669997354985,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,130.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2986556305450465,49.862703840739655,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,140.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.2986124872853826,49.86274578050058,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,120.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2985759148956313,49.86277962288709,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,9.0,3.0,170.0,EN PLACE,Adulte,réduit relâché,Terre,Alignement,Non,30.0,10.0,0.0,ACEPSEatr,VILLE,Feuillu,Non
3.2983480105630134,49.8627920641436,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,12.0,2.0,120.0,EN PLACE,Adulte,semi libre,Terre,Isolé,Non,40.0,10.0,0.0,PRUCERpis,VILLE,Feuillu,Non
3.2984128823835364,49.86294450478161,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,13.0,3.0,65.0,EN PLACE,Adulte,semi libre,Terre,Isolé,Non,30.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.2987635571576273,49.86292463156991,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,7.0,2.0,170.0,EN PLACE,Adulte,réduit,gazon,Isolé,Non,50.0,10.0,0.0,PRUSER,VILLE,Feuillu,Non
3.298838613293984,49.8628065528124,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,18.0,3.0,175.0,EN PLACE,Adulte,réduit relâché,gazon,Groupe,Non,45.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.29889149497995,49.862795013799406,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,18.0,3.0,140.0,EN PLACE,Adulte,réduit relâché,gazon,Groupe,Non,45.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.299126404248211,49.863091674533024,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,11.0,3.0,305.0,EN PLACE,Adulte,réduit,gazon,Isolé,Non,50.0,10.0,0.0,SALALB,VILLE,Feuillu,Non
3.29979172060569,49.862494834566746,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,8.0,2.0,100.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,30.0,5.0,0.0,MALTOR,VILLE,Feuillu,Non
3.299634456655822,49.862482742734706,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,17.0,4.0,185.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,0.0,ROBPSE,VILLE,Feuillu,Non
3.2996172247622515,49.86245996613574,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,17.0,4.0,120.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,0.0,ROBPSE,VILLE,Feuillu,Non
3.299695405069034,49.86243624212926,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,16.0,3.0,180.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,0.0,ROBPSE,VILLE,Feuillu,Non
3.299888158534945,49.86238656668885,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,10.0,2.0,130.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,40.0,10.0,0.0,PRUCERpis,VILLE,Feuillu,Non
3.300002153907391,49.86226292418675,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,23.0,3.0,180.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.2999900650364453,49.86217667061578,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,23.0,3.0,175.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,0.0,ACEPSE,VILLE,Feuillu,Non
3.3001854695885693,49.862109517580485,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,16.0,2.0,80.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,30.0,5.0,0.0,TILCOR,VILLE,Feuillu,Non
3.3002758088647903,49.861996272529844,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,16.0,4.0,160.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,40.0,10.0,0.0,CATBIG,VILLE,Feuillu,Non
3.299353489097179,49.8623500844326,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,4.0,2.0,100.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,40.0,10.0,0.0,PRUSUBaut,VILLE,Feuillu,Non
3.299527855564772,49.86217495277655,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,15.0,4.0,100.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,30.0,5.0,0.0,BETPEN,VILLE,Feuillu,Non
3.299528105778535,49.862170602538164,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,15.0,4.0,75.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,40.0,10.0,0.0,BETPEN,VILLE,Feuillu,Non
3.2996477952588026,49.86205217471681,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,5.0,2.0,70.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,30.0,5.0,0.0,PRUSERkan,VILLE,Feuillu,Non
3.2998623773534224,49.86187556436993,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,6.0,2.0,185.0,EN PLACE,Adulte,semi libre,gazon,Isolé,Non,40.0,10.0,0.0,PRUSERkan,VILLE,Feuillu,Non
3.300142515832074,49.861717571720405,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,19.0,2.0,170.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.3002194301147862,49.861666277641554,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,19.0,2.0,150.0,EN PLACE,Adulte,semi libre,gazon,Groupe,Non,50.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.3001815424513365,49.8615543574233,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,14.0,3.0,170.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,50.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.3002638172930565,49.861476607662546,Quartier de l'Europe,Rue Geoffroy Saint-Hilaire,14.0,3.0,150.0,EN PLACE,Adulte,semi libre,Terre,Groupe,Non,50.0,10.0,0.0,ACEPLA,VILLE,Feuillu,Non
3.2989698986824894,49.86272015090794,Quartier de l'Europe,Square de Kaiserlautern,19.0,3.0,140.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.29908121819924,49.86276670431774,Quartier de l'Europe,Square de Kaiserlautern,9.0,3.0,95.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2991965983103615,49.862816099059835,Quartier de l'Europe,Square de Kaiserlautern,11.0,3.0,80.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.29930682696232,49.862864555623595,Quartier de l'Europe,Square de Kaiserlautern,15.0,3.0,110.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2993588032646914,49.86288677170261,Quartier de l'Europe,Square de Kaiserlautern,14.0,3.0,110.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.299423852500369,49.8628181567769,Quartier de l'Europe,Square de Kaiserlautern,13.0,3.0,100.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2993807123458248,49.86279782148751,Quartier de l'Europe,Square de Kaiserlautern,16.0,2.0,95.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.2992682460991682,49.862744140026926,Quartier de l'Europe,Square de Kaiserlautern,9.0,2.0,75.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.299157644736239,49.862694495831825,Quartier de l'Europe,Square de Kaiserlautern,9.0,3.0,75.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.299045563462818,49.862643428509735,Quartier de l'Europe,Square de Kaiserlautern,10.0,3.0,80.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
3.298996166232267,49.862621919569406,Quartier de l'Europe,Square de Kaiserlautern,10.0,3.0,90.0,EN PLACE,Adulte,semi libre,fosse arbre,Alignement,Non,40.0,2.0,0.0,TILCOR,VILLE,Feuillu,Non
